trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed,trip_direction_name,trip_sort
4838020,28,3,INGERSOLL VIA SHERMAN,,0,11228,shp-28-62,1,1,Westbound,63600
77020,28,3,INGERSOLL VIA SHERMAN,,0,11128,shp-28-62,1,1,Westbound,65280
77080,28,6,INGERSOLL VIA SHERMAN,,0,11128,shp-28-62,1,1,Westbound,65280
4838080,28,6,INGERSOLL VIA SHERMAN,,0,11228,shp-28-62,1,1,Westbound,63600
4677020,28,3,SHERMAN,,1,11228,shp-28-09,1,1,Eastbound,45120
4581020,28,3,SHERMAN,,1,11328,shp-28-09,1,1,Eastbound,37920
4330080,28,6,SHERMAN,,1,11128,shp-28-09,1,1,Eastbound,63060
902080,28,6,SHERMAN,,1,11128,shp-28-09,1,1,Eastbound,36120
902020,28,3,SHERMAN,,1,11128,shp-28-09,1,1,Eastbound,36120
4277020,28,3,SHERMAN,,1,11128,shp-28-09,1,1,Eastbound,30540
4277080,28,6,SHERMAN,,1,11128,shp-28-09,1,1,Eastbound,30540
4719080,28,6,SHERMAN,,1,11128,shp-28-09,1,1,Eastbound,25200
4581080,28,6,SHERMAN,,1,11328,shp-28-09,1,1,Eastbound,37920
4993080,28,6,SHERMAN,,1,11328,shp-28-09,1,1,Eastbound,43320
4677080,28,6,SHERMAN,,1,11228,shp-28-09,1,1,Eastbound,45120
4993020,28,3,SHERMAN,,1,11328,shp-28-09,1,1,Eastbound,43320
1206020,28,3,SHERMAN,,1,11328,shp-28-09,1,1,Eastbound,27000
1206080,28,6,SHERMAN,,1,11328,shp-28-09,1,1,Eastbound,27000
1830020,28,3,SHERMAN,,1,11328,shp-28-09,1,1,Eastbound,54060
1830080,28,6,SHERMAN,,1,11328,shp-28-09,1,1,Eastbound,54060
1219020,28,3,SHERMAN,,1,11228,shp-28-09,1,1,Eastbound,34320
1219080,28,6,SHERMAN,,1,11228,shp-28-09,1,1,Eastbound,34320
1189020,28,3,SHERMAN,,1,11128,shp-28-09,1,1,Eastbound,52260
1189080,28,6,SHERMAN,,1,11128,shp-28-09,1,1,Eastbound,52260
2008080,28,6,SHERMAN,,1,11228,shp-28-09,1,1,Eastbound,55860
1884080,28,6,SHERMAN,,1,11228,shp-28-09,1,1,Eastbound,39720
1884020,28,3,SHERMAN,,1,11228,shp-28-09,1,1,Eastbound,39720
2008020,28,3,SHERMAN,,1,11228,shp-28-09,1,1,Eastbound,55860
2724020,28,3,SHERMAN,,1,11128,shp-28-09,1,1,Eastbound,41520
2724080,28,6,SHERMAN,,1,11128,shp-28-09,1,1,Eastbound,41520
3466080,28,6,SHERMAN,,1,11228,shp-28-09,1,1,Eastbound,61260
2866020,28,3,SHERMAN,,1,11228,shp-28-09,1,1,Eastbound,50520
2866080,28,6,SHERMAN,,1,11228,shp-28-09,1,1,Eastbound,50520
290080,28,6,SHERMAN,,1,11328,shp-28-09,1,1,Eastbound,48720
3466020,28,3,SHERMAN,,1,11228,shp-28-09,1,1,Eastbound,61260
4080,28,6,SHERMAN,,1,11228,shp-28-09,1,1,Eastbound,28740
4159020,28,3,SHERMAN,,1,11328,shp-28-09,1,1,Eastbound,32340
290020,28,3,SHERMAN,,1,11328,shp-28-09,1,1,Eastbound,48720
3817020,28,3,SHERMAN,,1,11128,shp-28-09,1,1,Eastbound,57600
3720020,28,3,SHERMAN,,1,11328,shp-28-09,1,1,Eastbound,59400
3817080,28,6,SHERMAN,,1,11128,shp-28-09,1,1,Eastbound,57600
4456080,28,6,SHERMAN,,1,11228,shp-28-09,1,1,Eastbound,23520
3432020,28,3,SHERMAN,,1,11128,shp-28-09,1,1,Eastbound,46920
3720080,28,6,SHERMAN,,1,11328,shp-28-09,1,1,Eastbound,59400
4330020,28,3,SHERMAN,,1,11128,shp-28-09,1,1,Eastbound,63060
4159080,28,6,SHERMAN,,1,11328,shp-28-09,1,1,Eastbound,32340
4456020,28,3,SHERMAN,,1,11228,shp-28-09,1,1,Eastbound,23520
4719020,28,3,SHERMAN,,1,11128,shp-28-09,1,1,Eastbound,25200
3432080,28,6,SHERMAN,,1,11128,shp-28-09,1,1,Eastbound,46920
4020,28,3,SHERMAN,,1,11228,shp-28-09,1,1,Eastbound,28740
4178020,28,3,UNIVERSITY ROW VIA SHERMAN,,0,11328,shp-28-63,1,1,Westbound,62160
4061020,28,3,UNIVERSITY ROW VIA SHERMAN,,0,11128,shp-28-63,1,1,Westbound,38640
324020,28,3,UNIVERSITY ROW VIA SHERMAN,,0,11228,shp-28-63,1,1,Westbound,36840
3521020,28,3,UNIVERSITY ROW VIA SHERMAN,,0,11228,shp-28-63,1,1,Westbound,42240
3871020,28,3,UNIVERSITY ROW VIA SHERMAN,,0,11228,shp-28-63,1,1,Westbound,25860
4146020,28,3,UNIVERSITY ROW VIA SHERMAN,,0,11228,shp-28-63,1,1,Westbound,53160
368080,28,6,UNIVERSITY ROW VIA SHERMAN,,0,11328,shp-28-63,1,1,Westbound,24240
368020,28,3,UNIVERSITY ROW VIA SHERMAN,,0,11328,shp-28-63,1,1,Westbound,24240
2950080,28,6,UNIVERSITY ROW VIA SHERMAN,,0,11128,shp-28-63,1,1,Westbound,33240
324080,28,6,UNIVERSITY ROW VIA SHERMAN,,0,11228,shp-28-63,1,1,Westbound,36840
3871080,28,6,UNIVERSITY ROW VIA SHERMAN,,0,11228,shp-28-63,1,1,Westbound,25860
2877080,28,6,UNIVERSITY ROW VIA SHERMAN,,0,11128,shp-28-63,1,1,Westbound,60360
2950020,28,3,UNIVERSITY ROW VIA SHERMAN,,0,11128,shp-28-63,1,1,Westbound,33240
3144020,28,3,UNIVERSITY ROW VIA SHERMAN,,0,11328,shp-28-63,1,1,Westbound,35040
3355020,28,3,UNIVERSITY ROW VIA SHERMAN,,0,11128,shp-28-63,1,1,Westbound,27660
3521080,28,6,UNIVERSITY ROW VIA SHERMAN,,0,11228,shp-28-63,1,1,Westbound,42240
3144080,28,6,UNIVERSITY ROW VIA SHERMAN,,0,11328,shp-28-63,1,1,Westbound,35040
3355080,28,6,UNIVERSITY ROW VIA SHERMAN,,0,11128,shp-28-63,1,1,Westbound,27660
2877020,28,3,UNIVERSITY ROW VIA SHERMAN,,0,11128,shp-28-63,1,1,Westbound,60360
2995020,28,3,UNIVERSITY ROW VIA SHERMAN,,0,11328,shp-28-63,1,1,Westbound,29460
2995080,28,6,UNIVERSITY ROW VIA SHERMAN,,0,11328,shp-28-63,1,1,Westbound,29460
2166020,28,3,UNIVERSITY ROW VIA SHERMAN,,0,11328,shp-28-63,1,1,Westbound,51300
2166080,28,6,UNIVERSITY ROW VIA SHERMAN,,0,11328,shp-28-63,1,1,Westbound,51300
1913020,28,3,UNIVERSITY ROW VIA SHERMAN,,0,11228,shp-28-63,1,1,Westbound,47700
1913080,28,6,UNIVERSITY ROW VIA SHERMAN,,0,11228,shp-28-63,1,1,Westbound,47700
1570080,28,6,UNIVERSITY ROW VIA SHERMAN,,0,11328,shp-28-63,1,1,Westbound,45900
1354080,28,6,UNIVERSITY ROW VIA SHERMAN,,0,11128,shp-28-63,1,1,Westbound,49500
1868020,28,3,UNIVERSITY ROW VIA SHERMAN,,0,11128,shp-28-63,1,1,Westbound,54960
1354020,28,3,UNIVERSITY ROW VIA SHERMAN,,0,11128,shp-28-63,1,1,Westbound,49500
1456080,28,6,UNIVERSITY ROW VIA SHERMAN,,0,11128,shp-28-63,1,1,Westbound,44100
1868080,28,6,UNIVERSITY ROW VIA SHERMAN,,0,11128,shp-28-63,1,1,Westbound,54960
1074020,28,3,UNIVERSITY ROW VIA SHERMAN,,0,11128,shp-28-63,1,1,Westbound,22440
1074080,28,6,UNIVERSITY ROW VIA SHERMAN,,0,11128,shp-28-63,1,1,Westbound,22440
1456020,28,3,UNIVERSITY ROW VIA SHERMAN,,0,11128,shp-28-63,1,1,Westbound,44100
1570020,28,3,UNIVERSITY ROW VIA SHERMAN,,0,11328,shp-28-63,1,1,Westbound,45900
4864020,28,3,UNIVERSITY ROW VIA SHERMAN,,0,11328,shp-28-63,1,1,Westbound,40440
4817020,28,3,UNIVERSITY ROW VIA SHERMAN,,0,11228,shp-28-63,1,1,Westbound,31440
4864080,28,6,UNIVERSITY ROW VIA SHERMAN,,0,11328,shp-28-63,1,1,Westbound,40440
4664080,28,6,UNIVERSITY ROW VIA SHERMAN,,0,11228,shp-28-63,1,1,Westbound,58560
4670020,28,3,UNIVERSITY ROW VIA SHERMAN,,0,11328,shp-28-63,1,1,Westbound,56760
4670080,28,6,UNIVERSITY ROW VIA SHERMAN,,0,11328,shp-28-63,1,1,Westbound,56760
4061080,28,6,UNIVERSITY ROW VIA SHERMAN,,0,11128,shp-28-63,1,1,Westbound,38640
4664020,28,3,UNIVERSITY ROW VIA SHERMAN,,0,11228,shp-28-63,1,1,Westbound,58560
4146080,28,6,UNIVERSITY ROW VIA SHERMAN,,0,11228,shp-28-63,1,1,Westbound,53160
4817080,28,6,UNIVERSITY ROW VIA SHERMAN,,0,11228,shp-28-63,1,1,Westbound,31440
4178080,28,6,UNIVERSITY ROW VIA SHERMAN,,0,11328,shp-28-63,1,1,Westbound,62160
4177080,38,6,JENIFER,,1,11138,shp-38-09,1,1,Eastbound,26100
4591080,38,6,JENIFER,,1,11438,shp-38-09,1,1,Eastbound,51360
4591020,38,3,JENIFER,,1,11438,shp-38-09,1,1,Eastbound,51360
4177020,38,3,JENIFER,,1,11138,shp-38-09,1,1,Eastbound,26100
2146080,38,6,JENIFER,,1,11238,shp-38-09,1,1,Eastbound,33300
2146020,38,3,JENIFER,,1,11238,shp-38-09,1,1,Eastbound,33300
2325080,38,6,JENIFER,,1,11138,shp-38-09,1,1,Eastbound,54960
2592020,38,3,JENIFER,,1,11238,shp-38-09,1,1,Eastbound,47820
2401020,38,3,JENIFER,,1,11138,shp-38-09,1,1,Eastbound,40620
2325020,38,3,JENIFER,,1,11138,shp-38-09,1,1,Eastbound,54960
2597020,38,3,JENIFER,,1,11338,shp-38-09,1,1,Eastbound,44220
2599020,38,3,JENIFER,,1,11238,shp-38-09,1,1,Eastbound,62160
2592080,38,6,JENIFER,,1,11238,shp-38-09,1,1,Eastbound,47820
3441020,38,3,JENIFER,,1,11338,shp-38-09,1,1,Eastbound,58500
2597080,38,6,JENIFER,,1,11338,shp-38-09,1,1,Eastbound,44220
2401080,38,6,JENIFER,,1,11138,shp-38-09,1,1,Eastbound,40620
3441080,38,6,JENIFER,,1,11338,shp-38-09,1,1,Eastbound,58500
2599080,38,6,JENIFER,,1,11238,shp-38-09,1,1,Eastbound,62160
3841020,38,3,JENIFER,,1,11438,shp-38-09,1,1,Eastbound,37020
3841080,38,6,JENIFER,,1,11438,shp-38-09,1,1,Eastbound,37020
4416020,38,3,JENIFER,,1,11338,shp-38-09,1,1,Eastbound,29640
4416080,38,6,JENIFER,,1,11338,shp-38-09,1,1,Eastbound,29640
4542020,38,3,MONONA/DUTCH MILL,,1,11338,shp-38-11,1,1,Eastbound,64020
4542080,38,6,MONONA/DUTCH MILL,,1,11338,shp-38-11,1,1,Eastbound,64020
3577020,38,3,MONONA/DUTCH MILL,,1,11138,shp-38-11,1,1,Eastbound,60360
3577080,38,6,MONONA/DUTCH MILL,,1,11138,shp-38-11,1,1,Eastbound,60360
2957080,38,6,MONONA/DUTCH MILL,,1,11438,shp-38-11,1,1,Eastbound,27840
2957020,38,3,MONONA/DUTCH MILL,,1,11438,shp-38-11,1,1,Eastbound,27840
2996080,38,6,MONONA/DUTCH MILL,,1,11138,shp-38-11,1,1,Eastbound,31440
3220020,38,3,MONONA/DUTCH MILL,,1,11238,shp-38-11,1,1,Eastbound,53160
2419080,38,6,MONONA/DUTCH MILL,,1,11338,shp-38-11,1,1,Eastbound,35220
3722020,38,3,MONONA/DUTCH MILL,,1,11438,shp-38-11,1,1,Eastbound,42420
3722080,38,6,MONONA/DUTCH MILL,,1,11438,shp-38-11,1,1,Eastbound,42420
3220080,38,6,MONONA/DUTCH MILL,,1,11238,shp-38-11,1,1,Eastbound,53160
2996020,38,3,MONONA/DUTCH MILL,,1,11138,shp-38-11,1,1,Eastbound,31440
2419020,38,3,MONONA/DUTCH MILL,,1,11338,shp-38-11,1,1,Eastbound,35220
2045020,38,3,MONONA/DUTCH MILL,,1,11238,shp-38-11,1,1,Eastbound,24420
2045080,38,6,MONONA/DUTCH MILL,,1,11238,shp-38-11,1,1,Eastbound,24420
552020,38,3,MONONA/DUTCH MILL,,1,11238,shp-38-11,1,1,Eastbound,38820
537080,38,6,MONONA/DUTCH MILL,,1,11138,shp-38-11,1,1,Eastbound,46020
4875080,38,6,MONONA/DUTCH MILL,,1,11438,shp-38-11,1,1,Eastbound,56700
506020,38,3,MONONA/DUTCH MILL,,1,11338,shp-38-11,1,1,Eastbound,49620
4875020,38,3,MONONA/DUTCH MILL,,1,11438,shp-38-11,1,1,Eastbound,56700
506080,38,6,MONONA/DUTCH MILL,,1,11338,shp-38-11,1,1,Eastbound,49620
552080,38,6,MONONA/DUTCH MILL,,1,11238,shp-38-11,1,1,Eastbound,38820
537020,38,3,MONONA/DUTCH MILL,,1,11138,shp-38-11,1,1,Eastbound,46020
4724080,38,6,UNIVERSITY ROW,,0,11438,shp-38-59,1,1,Westbound,54060
825020,38,3,UNIVERSITY ROW,,0,11238,shp-38-59,1,1,Westbound,36060
582020,38,3,UNIVERSITY ROW,,0,11338,shp-38-60,1,1,Westbound,25260
906080,38,6,UNIVERSITY ROW,,0,11338,shp-38-59,1,1,Westbound,61380
688080,38,6,UNIVERSITY ROW,,0,11238,shp-38-59,1,1,Westbound,50460
78080,38,6,UNIVERSITY ROW,,0,11438,shp-38-59,1,1,Westbound,25080
688020,38,3,UNIVERSITY ROW,,0,11238,shp-38-59,1,1,Westbound,50460
78020,38,3,UNIVERSITY ROW,,0,11438,shp-38-59,1,1,Westbound,25080
825080,38,6,UNIVERSITY ROW,,0,11238,shp-38-59,1,1,Westbound,36060
582080,38,6,UNIVERSITY ROW,,0,11338,shp-38-60,1,1,Westbound,25260
4724020,38,3,UNIVERSITY ROW,,0,11438,shp-38-59,1,1,Westbound,54060
906020,38,3,UNIVERSITY ROW,,0,11338,shp-38-59,1,1,Westbound,61380
4796020,38,3,UNIVERSITY ROW,,0,11438,shp-38-59,1,1,Westbound,39660
4796080,38,6,UNIVERSITY ROW,,0,11438,shp-38-59,1,1,Westbound,39660
4257020,38,3,UNIVERSITY ROW,,0,11338,shp-38-59,1,1,Westbound,46860
4257080,38,6,UNIVERSITY ROW,,0,11338,shp-38-59,1,1,Westbound,46860
2071020,38,3,UNIVERSITY ROW,,0,11138,shp-38-59,1,1,Westbound,57660
2071080,38,6,UNIVERSITY ROW,,0,11138,shp-38-59,1,1,Westbound,57660
1991020,38,3,UNIVERSITY ROW,,0,11338,shp-38-60,1,1,Westbound,39900
2020,38,3,UNIVERSITY ROW,,0,11438,shp-38-60,1,1,Westbound,32700
2285080,38,6,UNIVERSITY ROW,,0,11138,shp-38-60,1,1,Westbound,50700
273020,38,3,UNIVERSITY ROW,,0,11238,shp-38-60,1,1,Westbound,43500
1991080,38,6,UNIVERSITY ROW,,0,11338,shp-38-60,1,1,Westbound,39900
2638020,38,3,UNIVERSITY ROW,,0,11138,shp-38-59,1,1,Westbound,28800
2524080,38,6,UNIVERSITY ROW,,0,11138,shp-38-60,1,1,Westbound,36300
2350080,38,6,UNIVERSITY ROW,,0,11338,shp-38-59,1,1,Westbound,32400
2285020,38,3,UNIVERSITY ROW,,0,11138,shp-38-60,1,1,Westbound,50700
2080,38,6,UNIVERSITY ROW,,0,11438,shp-38-60,1,1,Westbound,32700
1330080,38,6,UNIVERSITY ROW,,0,11238,shp-38-60,1,1,Westbound,58020
1069020,38,3,UNIVERSITY ROW,,0,11238,shp-38-60,1,1,Westbound,28980
1330020,38,3,UNIVERSITY ROW,,0,11238,shp-38-60,1,1,Westbound,58020
1458080,38,6,UNIVERSITY ROW,,0,11338,shp-38-60,1,1,Westbound,54300
1458020,38,3,UNIVERSITY ROW,,0,11338,shp-38-60,1,1,Westbound,54300
1069080,38,6,UNIVERSITY ROW,,0,11238,shp-38-60,1,1,Westbound,28980
2638080,38,6,UNIVERSITY ROW,,0,11138,shp-38-59,1,1,Westbound,28800
2350020,38,3,UNIVERSITY ROW,,0,11338,shp-38-59,1,1,Westbound,32400
2524020,38,3,UNIVERSITY ROW,,0,11138,shp-38-60,1,1,Westbound,36300
3376080,38,6,UNIVERSITY ROW,,0,11438,shp-38-60,1,1,Westbound,61620
3381080,38,6,UNIVERSITY ROW,,0,11438,shp-38-60,1,1,Westbound,47100
3376020,38,3,UNIVERSITY ROW,,0,11438,shp-38-60,1,1,Westbound,61620
3381020,38,3,UNIVERSITY ROW,,0,11438,shp-38-60,1,1,Westbound,47100
4368020,38,3,UNIVERSITY ROW,,0,11138,shp-38-59,1,1,Westbound,43260
4368080,38,6,UNIVERSITY ROW,,0,11138,shp-38-59,1,1,Westbound,43260
273080,38,6,UNIVERSITY ROW,,0,11238,shp-38-60,1,1,Westbound,43500
3378020,38,3,UNIVERSITY ROW,,0,11138,shp-38-60,1,1,Westbound,21720
3378080,38,6,UNIVERSITY ROW,,0,11138,shp-38-60,1,1,Westbound,21720
3387080,55,6,EPIC CAMPUS,,0,18175,shp-55-53,1,1,Southbound,60120
29080,55,6,EPIC CAMPUS,,0,13275,shp-55-53,1,1,Southbound,26820
3268100,55,2,EPIC CAMPUS,,0,58675,shp-55-53,1,1,Southbound,63720
3481100,55,2,EPIC CAMPUS,,0,53675,shp-55-53,1,1,Southbound,25020
3387020,55,3,EPIC CAMPUS,,0,18175,shp-55-53,1,1,Southbound,60120
29020,55,3,EPIC CAMPUS,,0,13275,shp-55-53,1,1,Southbound,26820
2801100,55,2,EPIC CAMPUS,,0,58775,shp-55-53,1,1,Southbound,61020
2867020,55,3,EPIC CAMPUS,,0,18775,shp-55-53,1,1,Southbound,61020
2686100,55,2,EPIC CAMPUS,,0,58875,shp-55-53,1,1,Southbound,65520
2864080,55,6,EPIC CAMPUS,,0,18875,shp-55-53,1,1,Southbound,65520
1358020,55,3,EPIC CAMPUS,,0,18675,shp-55-53,1,1,Southbound,63720
1358080,55,6,EPIC CAMPUS,,0,18675,shp-55-53,1,1,Southbound,63720
1487080,55,6,EPIC CAMPUS,,0,13675,shp-55-53,1,1,Southbound,25020
1487020,55,3,EPIC CAMPUS,,0,13675,shp-55-53,1,1,Southbound,25020
1492020,55,3,EPIC CAMPUS,,0,13375,shp-55-53,1,1,Southbound,23220
1492080,55,6,EPIC CAMPUS,,0,13375,shp-55-53,1,1,Southbound,23220
2193020,55,3,EPIC CAMPUS,,0,13575,shp-55-53,1,1,Southbound,28620
2428100,55,2,EPIC CAMPUS,,0,53775,shp-55-53,1,1,Southbound,30420
2193080,55,6,EPIC CAMPUS,,0,13575,shp-55-53,1,1,Southbound,28620
2864020,55,3,EPIC CAMPUS,,0,18875,shp-55-53,1,1,Southbound,65520
2867080,55,6,EPIC CAMPUS,,0,18775,shp-55-53,1,1,Southbound,61020
1940100,55,2,EPIC CAMPUS,,0,53575,shp-55-53,1,1,Southbound,28620
4869080,55,6,EPIC CAMPUS,,0,18275,shp-55-53,1,1,Southbound,61920
613080,55,6,EPIC CAMPUS,,0,13775,shp-55-53,1,1,Southbound,30420
613020,55,3,EPIC CAMPUS,,0,13775,shp-55-53,1,1,Southbound,30420
4565100,55,2,EPIC CAMPUS,,0,58175,shp-55-53,1,1,Southbound,60120
510100,55,2,EPIC CAMPUS,,0,53275,shp-55-53,1,1,Southbound,26820
4869020,55,3,EPIC CAMPUS,,0,18275,shp-55-53,1,1,Southbound,61920
459100,55,2,EPIC CAMPUS,,0,58275,shp-55-53,1,1,Southbound,61920
682100,55,2,EPIC CAMPUS,,0,53375,shp-55-53,1,1,Southbound,23220
772100,55,2,JUNCTION,,1,58175,shp-55-03,1,1,Northbound,58500
968080,55,6,JUNCTION,,1,13375,shp-55-03,1,1,Northbound,30600
945080,55,6,JUNCTION,,1,18675,shp-55-03,1,1,Northbound,62100
808020,55,3,JUNCTION,,1,13875,shp-55-03,1,1,Northbound,29700
968020,55,3,JUNCTION,,1,13375,shp-55-03,1,1,Northbound,30600
945020,55,3,JUNCTION,,1,18675,shp-55-03,1,1,Northbound,62100
808080,55,6,JUNCTION,,1,13875,shp-55-03,1,1,Northbound,29700
489020,55,3,JUNCTION,,1,13275,shp-55-03,1,1,Northbound,24900
52100,55,2,JUNCTION,,1,58875,shp-55-03,1,1,Northbound,63900
489080,55,6,JUNCTION,,1,13275,shp-55-03,1,1,Northbound,24900
4594100,55,2,JUNCTION,,1,53675,shp-55-03,1,1,Northbound,32400
2771080,55,6,JUNCTION,,1,18875,shp-55-03,1,1,Northbound,63900
2771020,55,3,JUNCTION,,1,18875,shp-55-03,1,1,Northbound,63900
1517020,55,3,JUNCTION,,1,18175,shp-55-03,1,1,Northbound,58500
1517080,55,6,JUNCTION,,1,18175,shp-55-03,1,1,Northbound,58500
1495100,55,2,JUNCTION,,1,58275,shp-55-03,1,1,Northbound,60300
1209020,55,3,JUNCTION,,1,13575,shp-55-03,1,1,Northbound,26700
1209080,55,6,JUNCTION,,1,13575,shp-55-03,1,1,Northbound,26700
1145100,55,2,JUNCTION,,1,53775,shp-55-03,1,1,Northbound,28500
260100,55,2,JUNCTION,,1,53875,shp-55-03,1,1,Northbound,29700
3092020,55,3,JUNCTION,,1,13675,shp-55-03,1,1,Northbound,32400
3230020,55,3,JUNCTION,,1,18275,shp-55-03,1,1,Northbound,60300
3214100,55,2,JUNCTION,,1,58475,shp-55-03,1,1,Northbound,66300
3896080,55,6,JUNCTION,,1,18475,shp-55-03,1,1,Northbound,66300
3461100,55,2,JUNCTION,,1,53375,shp-55-03,1,1,Northbound,30600
3092080,55,6,JUNCTION,,1,13675,shp-55-03,1,1,Northbound,32400
3230080,55,6,JUNCTION,,1,18275,shp-55-03,1,1,Northbound,60300
3981100,55,2,JUNCTION,,1,53575,shp-55-03,1,1,Northbound,26700
3793100,55,2,JUNCTION,,1,58675,shp-55-03,1,1,Northbound,62100
4072100,55,2,JUNCTION,,1,53275,shp-55-03,1,1,Northbound,24900
4173020,55,3,JUNCTION,,1,13775,shp-55-03,1,1,Northbound,28500
3896020,55,3,JUNCTION,,1,18475,shp-55-03,1,1,Northbound,66300
4173080,55,6,JUNCTION,,1,13775,shp-55-03,1,1,Northbound,28500
2301080,60,6,601-EAST HS,,1,101X,shp-60-02,1,1,Inbound,26940
1702080,60,6,601-SYCAMORE,,0,301X,shp-60-54,1,1,Outbound,56940
4258080,60,6,602-E TOWNE,,0,302X,shp-60-57,1,1,Outbound,56940
3584080,60,6,602-EAST HS,,1,102X,shp-60-06,1,1,Inbound,27000
2696080,60,6,603-CHEROKEE,,0,303X,shp-60-56,1,1,Outbound,56940
3782080,60,6,603-EAST HS,,1,103X,shp-60-08,1,1,Inbound,27000
180080,60,6,604-EAST HS,,1,104X,shp-60-09,1,1,Inbound,26940
4671080,60,6,604-KENNEDY,,0,304X,shp-60-59,1,1,Outbound,56940
129080,60,6,605-EAST HS,,1,105X,shp-60-07,1,1,Inbound,26880
2226080,60,6,605-NORTHPORT,,0,305X,shp-60-58,1,1,Outbound,56940
3486080,61,6,611-LA FOLLETTE HS,,1,111X,shp-61-04,1,1,Inbound,27000
3795080,61,6,611-SYCAMORE,,0,311X,shp-61-52,1,1,Outbound,56820
737080,61,6,612-ACEWOOD,,0,312X,shp-61-57,1,1,Outbound,56820
2616080,61,6,612-LA FOLLETTE HS,,1,112X,shp-61-07,1,1,Inbound,27180
3880080,61,6,613-LA FOLLETTE HS,,1,113X,shp-61-05,1,1,Inbound,27000
1863080,61,6,613-THOMPSON,,0,313X,shp-61-51,1,1,Outbound,56820
3716080,61,6,614-LA FOLLETTE HS,,1,114X,shp-61-11,1,1,Inbound,27000
584080,61,6,614-SPRECHER,,0,314X,shp-61-59,1,1,Outbound,56820
2972080,61,6,615-LA FOLLETTE HS,,1,115X,shp-61-10,1,1,Inbound,27000
4255080,61,6,615-WYALUSING,,0,315X,shp-61-61,1,1,Outbound,56820
4809080,61,6,616-LA FOLLETTE HS,,1,116X,shp-61-01,1,1,Inbound,27060
4015080,61,6,616-OWL CREEK,,0,316X,shp-61-54,1,1,Outbound,56820
20080,61,6,617-LA FOLLETTE HS,,1,117X,shp-61-09,1,1,Inbound,27180
2154080,61,6,617-RIMROCK,,0,317X,shp-61-60,1,1,Outbound,56820
1442080,61,6,618-LA FOLLETTE HS,,1,118X,shp-61-03,1,1,Inbound,27120
1871080,61,6,618-SOUTH TRANSFER,,0,318X,shp-61-55,1,1,Outbound,56820
4211080,62,6,621-MEMORIAL HS,,1,121X,shp-62-11,1,1,Inbound,26700
3059080,62,6,621-OLD MIDDLETON,,0,321X,shp-62-61,1,1,Outbound,56820
116080,62,6,622-MEMORIAL HS,,1,122X,shp-62-13,1,1,Inbound,27000
3700080,62,6,622-PLEASANT VW,,0,322X,shp-62-63,1,1,Outbound,56820
986080,62,6,623-EAST PASS,,0,323X,shp-62-62,1,1,Outbound,56820
956080,62,6,623-MEMORIAL HS,,1,123X,shp-62-12,1,1,Inbound,26940
4078080,62,6,624-COUNTRY GROVE,,0,324X,shp-62-51,1,1,Outbound,56820
1153080,62,6,624-MEMORIAL HS,,1,124X,shp-62-07,1,1,Inbound,27120
696080,62,6,625-MANCHESTER,,0,325X,shp-62-56,1,1,Outbound,56820
1295080,62,6,625-MEMORIAL HS,,1,125X,shp-62-08,1,1,Inbound,27120
1481080,62,6,626-MAPLE GROVE,,0,326X,shp-62-64,1,1,Outbound,56820
114080,62,6,626-MEMORIAL HS,,1,126X,shp-62-15,1,1,Inbound,27000
3561080,62,6,627-MEMORIAL HS,,1,127X,shp-62-14,1,1,Inbound,27360
387080,62,6,627-SCHROEDER,,0,327X,shp-62-65,1,1,Outbound,56820
2228080,62,6,628-ALLIED,,0,328X,shp-62-59,1,1,Outbound,56820
623080,62,6,628-MEMORIAL HS,,1,128X,shp-62-10,1,1,Inbound,27060
163080,62,6,629-HIGH RIDGE,,0,329X,shp-62-54,1,1,Outbound,56820
4573080,62,6,629-MEMORIAL HS,,1,129X,shp-62-02,1,1,Inbound,26580
702080,63,6,631-EAGLE HTS,,0,331X,shp-63-68,1,1,Outbound,56820
1593080,63,6,631-WEST HS,,1,131X,shp-63-11,1,1,Inbound,27180
3095080,63,6,632-SHEBOYGAN,,0,332X,shp-63-65,1,1,Outbound,56820
4349080,63,6,632-WEST HS,,1,132X,shp-63-14,1,1,Inbound,27360
3868080,63,6,633-TOKAY,,0,333X,shp-63-54,1,1,Outbound,56820
553080,63,6,633-WEST HS,,1,133X,shp-63-10,1,1,Inbound,27240
3978080,63,6,635-GREENWAY,,0,335X,shp-63-64,1,1,Outbound,56820
2449080,63,6,635-GREENWAY,,0,334X,shp-63-64,1,1,Outbound,56820
2243080,63,6,635-WEST HS,,1,135X,shp-63-15,1,1,Inbound,27000
712080,63,6,635-WEST HS,,1,134X,shp-63-15,1,1,Inbound,26880
3251080,63,6,636-FISH HATCHERY,,0,336X,shp-63-67,1,1,Outbound,56820
652080,63,6,636-WEST HS,,1,136X,shp-63-16,1,1,Inbound,27120
3975080,63,6,637-SOUTH TRANSFER,,0,337X,shp-63-66,1,1,Outbound,56820
2217080,63,6,637-WEST HS,,1,137X,shp-63-13,1,1,Inbound,27240
3076080,63,6,638-OLIN,,0,338X,shp-63-55,1,1,Outbound,56820
1846080,63,6,638-WEST HS,,1,138X,shp-63-12,1,1,Inbound,26820
4407080,64,6,641-CAPITAL HS,,1,112X,shp-64-02,1,1,Inbound,29400
